,VideoID,ChannelID,CategoryID,VideoTitle,ChannelTitle,CategoryName,ViewCount,LikeCount,DislikeCount,Duration
2008,kN43o07kz9M,UC0vDvO-UpJBoa-fhvfWwN_g,17,20 Min ENERGISING MORNING YOGA | Morning Power Yoga Flow,Tana Yoga,Sports,45063,1969,0,1412.0
2009,Zi5gD9Mh29A,UCoOae5nYA7VqaXzerajD0lg,27,The Best Book I've Ever Read about Morality,Ali Abdaal,Education,194977,8189,0,731.0
2010,MqXjqOy-TA8,UCoOae5nYA7VqaXzerajD0lg,27,"I Read 2,216 Resumes. Here’s How You Stand Out 🚀",Ali Abdaal,Education,405267,22319,0,1771.0
2011,BsLC5eIjcag,UCoOae5nYA7VqaXzerajD0lg,27,How To Manage Your Time As A Student,Ali Abdaal,Education,945085,45355,0,855.0
2012,-lzlQCtT1rU,UCoOae5nYA7VqaXzerajD0lg,27,The 3 Laws of Sustainable Productivity #shorts,Ali Abdaal,Education,180949,19337,0,38.0
2013,-lzlQCtT1rU,UCoOae5nYA7VqaXzerajD0lg,27,The 3 Laws of Sustainable Productivity #shorts,Ali Abdaal,Education,180949,19337,0,38.0
2014,o4qiwWFdZ_U,UCoOae5nYA7VqaXzerajD0lg,27,The 4 Hobbies that Improved my Life,Ali Abdaal,Education,350128,13507,0,1227.0
2015,SkBJnnmu6OY,UCyEEqjhf3NeujoC73yUZbKw,22,Do These 9 Yoga Poses for a Perky Butt | Yoga Tutorial,YouAligned,People & Blogs,260681,2911,0,715.0
2016,SkBJnnmu6OY,UCyEEqjhf3NeujoC73yUZbKw,22,Do These 9 Yoga Poses for a Perky Butt | Yoga Tutorial,YouAligned,People & Blogs,260681,2911,0,715.0
2017,SkBJnnmu6OY,UCyEEqjhf3NeujoC73yUZbKw,22,Do These 9 Yoga Poses for a Perky Butt | Yoga Tutorial,YouAligned,People & Blogs,260681,2911,0,715.0
2018,SkBJnnmu6OY,UCyEEqjhf3NeujoC73yUZbKw,22,Do These 9 Yoga Poses for a Perky Butt | Yoga Tutorial,YouAligned,People & Blogs,260681,2911,0,715.0
2019,SkBJnnmu6OY,UCyEEqjhf3NeujoC73yUZbKw,22,Do These 9 Yoga Poses for a Perky Butt | Yoga Tutorial,YouAligned,People & Blogs,260681,2911,0,715.0
2020,SkBJnnmu6OY,UCyEEqjhf3NeujoC73yUZbKw,22,Do These 9 Yoga Poses for a Perky Butt | Yoga Tutorial,YouAligned,People & Blogs,260681,2911,0,715.0
2021,SkBJnnmu6OY,UCyEEqjhf3NeujoC73yUZbKw,22,Do These 9 Yoga Poses for a Perky Butt | Yoga Tutorial,YouAligned,People & Blogs,260681,2911,0,715.0
2022,SkBJnnmu6OY,UCyEEqjhf3NeujoC73yUZbKw,22,Do These 9 Yoga Poses for a Perky Butt | Yoga Tutorial,YouAligned,People & Blogs,260681,2911,0,715.0
2023,SkBJnnmu6OY,UCyEEqjhf3NeujoC73yUZbKw,22,Do These 9 Yoga Poses for a Perky Butt | Yoga Tutorial,YouAligned,People & Blogs,260681,2911,0,715.0
2024,-U7D4Fw67Zs,UC2Zs9v2hL2qZZ7vsAENsg4w,22,Why Time Management Isn't the Problem (Attention and Focus Management),Justin Sung,People & Blogs,54215,3337,0,949.0
2025,b8ZUvCNmfro,UC0vDvO-UpJBoa-fhvfWwN_g,17,20 MIN POWER YOGA: Power Yoga Flow ~ Full Body Workout,Tana Yoga,Sports,56516,2252,0,1256.0
2026,helUBfeHcCc,UC2Zs9v2hL2qZZ7vsAENsg4w,27,3 Steps to Write Essays Faster and Procrastinate Less (By a Published Author),Justin Sung,Education,48689,2911,0,1000.0
2027,boo5gtr6oRU,UC2Zs9v2hL2qZZ7vsAENsg4w,27,The Trick to Permanent Motivation (Productivity Coach),Justin Sung,Education,61967,3247,0,1160.0
2028,-YXrTWUZKn4,UC2Zs9v2hL2qZZ7vsAENsg4w,22,3-Point Checklist to Create Focus On Demand | Study Clinic,Justin Sung,People & Blogs,27705,1571,0,592.0
2029,5zT_2aBP6vM,UC2Zs9v2hL2qZZ7vsAENsg4w,27,The Perfect Mindmap: 6 Step Checklist,Justin Sung,Education,723220,30409,0,1113.0
2030,Wo9RNcHM_bs,UC3UwrWtAFlAkFl_3Nia756g,27,Survival Analysis [Simply Explained],DATAtab,Education,40638,686,0,778.0
2031,I53Ji4lXoyg,UCVk4G4nEtBS4tLOyHqustDA,27,Learn how to set up your data for survival analysis in Stata®,StataCorp LLC,Education,97333,311,0,290.0
2032,RJKNtXgo39o,UC2Zs9v2hL2qZZ7vsAENsg4w,27,5 Techniques of Every Successful Student,Justin Sung,Education,763914,38507,0,1318.0
2033,RJKNtXgo39o,UC2Zs9v2hL2qZZ7vsAENsg4w,27,5 Techniques of Every Successful Student,Justin Sung,Education,763914,38507,0,1318.0
2034,UY2GO1ML-Bo,UC2Zs9v2hL2qZZ7vsAENsg4w,27,My Most POWERFUL Study Trick (Any Subject),Justin Sung,Education,428736,21793,0,1075.0
2035,_b9L7_Z9DH4,UC2q2gdDmMZZiEuD20tsqdDg,26,Ultimate Yoga for Hip Pain and Bursitis – 20 min Stretching and Strengthening Exercises,Yoga with Joelle,Howto & Style,78321,1922,0,1261.0
2036,3znAl0QH1eE,UC2Zs9v2hL2qZZ7vsAENsg4w,27,"5 Ways to Train Yourself to Be a Genius (3 Short-term, 2 Long-term)",Justin Sung,Education,798450,49987,0,1906.0
2037,VcT8puLpNKA,UC2Zs9v2hL2qZZ7vsAENsg4w,27,Study More Efficiently With These 2 Basic Steps,Justin Sung,Education,405020,24647,0,1252.0
2038,RDeJe_2TWUE,UCoOae5nYA7VqaXzerajD0lg,27,A Productive Day in Isolation,Ali Abdaal,Education,221468,7040,0,557.0
2039,bor3JLy3ZOQ,UCIrgJInjLS2BhlHOMDW7v0g,22,Disney+ | Hulu | ESPN+,,People & Blogs,17706618,6166,0,31.0
2040,FDi1RUmJa-Q,UCIrgJInjLS2BhlHOMDW7v0g,22,Disney+ | Hulu | ESPN+,,People & Blogs,25327956,10102,0,16.0
2041,bor3JLy3ZOQ,UCIrgJInjLS2BhlHOMDW7v0g,22,Disney+ | Hulu | ESPN+,,People & Blogs,17706618,6166,0,31.0
2042,FDi1RUmJa-Q,UCIrgJInjLS2BhlHOMDW7v0g,22,Disney+ | Hulu | ESPN+,,People & Blogs,25327956,10102,0,16.0
2043,bor3JLy3ZOQ,UCIrgJInjLS2BhlHOMDW7v0g,22,Disney+ | Hulu | ESPN+,,People & Blogs,17706618,6166,0,31.0
2044,FDi1RUmJa-Q,UCIrgJInjLS2BhlHOMDW7v0g,22,Disney+ | Hulu | ESPN+,,People & Blogs,25327956,10102,0,16.0
2045,f1k4eXELEIE,UC2Zs9v2hL2qZZ7vsAENsg4w,27,4 Steps to Read Difficult Texts Faster (Academic Speed Reading Comprehension),Justin Sung,Education,689025,36430,0,1198.0
2046,ukLnPbIffxE,UCoOae5nYA7VqaXzerajD0lg,27,How to study for exams - Evidence-based revision tips,Ali Abdaal,Education,4832518,229758,0,1259.0
2047,ukLnPbIffxE,UCoOae5nYA7VqaXzerajD0lg,27,How to study for exams - Evidence-based revision tips,Ali Abdaal,Education,4832518,229758,0,1259.0
2048,CXyWOg53378,UC0vDvO-UpJBoa-fhvfWwN_g,17,DYNAMIC YOGA: 20 Min Full Body Power Yoga flow,Tana Yoga,Sports,16797,990,0,1442.0
2049,Mj3cgszearc,UC2yCcLxKYqFuJEHP_rytraQ,27,5 Tongue Exercises For Clear Speech And Articulation,Lady Tina Leder,Education,1070879,45598,0,601.0
2050,slivVd9hQlU,UC2yCcLxKYqFuJEHP_rytraQ,27,How To Think FAST and Talk SMART - Verbal Fluency,Lady Tina Leder,Education,991071,47545,0,633.0
2051,MbnfgDyz1tQ,UC1CXs5dtO8_Zrsm-48saJfg,27,"Before You Make A Hard Decision, Use A Decision Journal (with example)",Vicky Zhao [BEEAMP],Education,6304,392,0,272.0
2052,-BO_kVMYvC0,UC1CXs5dtO8_Zrsm-48saJfg,27,Getting Unstuck: The Peter Principle Explained,Vicky Zhao [BEEAMP],Education,27898,1185,0,862.0
2053,pd36Jay0B_8,UC1CXs5dtO8_Zrsm-48saJfg,27,How to Present so Others Can't Help But Listen (Presentation Frameworks),Vicky Zhao [BEEAMP],Education,23486,1345,0,588.0
2054,KbrSWbuWtmc,UCLsooMJoIpl_7ux2jvdPB-Q,27,The Ice Cream Song | Kids Songs | Super Simple Songs,Super Simple Songs - Kids Songs,Education,112271499,153297,0,201.0
2055,KbrSWbuWtmc,UCLsooMJoIpl_7ux2jvdPB-Q,27,The Ice Cream Song | Kids Songs | Super Simple Songs,Super Simple Songs - Kids Songs,Education,112271499,153297,0,201.0
2056,aZHxiShEUtg,UCLsooMJoIpl_7ux2jvdPB-Q,27,"Knock Knock, Trick Or Treat - Part 2 | Super Simple Songs",Super Simple Songs - Kids Songs,Education,47641526,49361,0,303.0
2057,4fLTro4RwM4,UCLsooMJoIpl_7ux2jvdPB-Q,27,Monster Party | Kids Halloween Songs | Super Simple Songs,Super Simple Songs - Kids Songs,Education,9127250,7184,0,145.0
2058,GpV47rUYk8I,UC1CXs5dtO8_Zrsm-48saJfg,27,Zettelkasten Method Explained: A Beginner's Guide,Vicky Zhao [BEEAMP],Education,102499,5815,0,561.0
2059,F7OEocivuoA,UC1CXs5dtO8_Zrsm-48saJfg,27,How To Find Your Voice and Make Money Doing What You Love (IKIGAI 2.0),Vicky Zhao [BEEAMP],Education,7867,476,0,544.0
2060,VUXeQGsVbqU,UC1CXs5dtO8_Zrsm-48saJfg,27,Systems Thinking | 6 mental models to add to your thinking toolbox,Vicky Zhao [BEEAMP],Education,125191,5229,0,1124.0
2061,lcyHC9HLTzc,UC1CXs5dtO8_Zrsm-48saJfg,27,How to Think Fast Before You Speak: Framework Thinking,Vicky Zhao [BEEAMP],Education,733595,35258,0,564.0
2062,A1nM_5cG6oY,UC1CXs5dtO8_Zrsm-48saJfg,27,How our brain naturally organizes information #shorts,Vicky Zhao [BEEAMP],Education,1847,95,0,21.0
2063,rrOnk0JnXW4,UCvQECJukTDE2i6aCoMnS-Vg,27,3 Ways to Express Your Thoughts So That Everyone Will Understand You | Alan Alda | Big Think,Big Think,Education,3528649,106986,0,297.0
2064,1S6-744lzEw,UC3kRdX2b6wBNjPmVWoaWDmg,22,"""This is how i organize my thoughts and my knowledge"" - Jordan Peterson",J P Education,People & Blogs,629718,24755,0,55.0
2065,IGc9Zi7byyI,UC7A4WYIhyNfC3mkoeV2gFHA,22,15 min Strong Workout - Yoga with Ashton,Namaste Fit SA,People & Blogs,39,0,0,1009.0
2066,wsT2bBo4XT8,UCoOae5nYA7VqaXzerajD0lg,27,How To Spend Money to Buy Happiness,Ali Abdaal,Education,249797,11440,0,735.0
2067,4aYVLpY5FYU,UCoOae5nYA7VqaXzerajD0lg,27,The Best Productivity Hacks of All Time,Ali Abdaal,Education,660326,26452,0,881.0
2068,5gT0x0EO9_8,UCoOae5nYA7VqaXzerajD0lg,27,My Productive 7.30am Morning Routine,Ali Abdaal,Education,462444,17982,0,622.0
2069,PEIBIekMbiQ,UCbCmjCuTUZos6Inko4u57UQ,27,JJ Wants a New Bed + More Nursery Rhymes & Kids Songs - CoComelon,Cocomelon - Nursery Rhymes,Education,78608054,390449,0,2220.0
2070,m_Rz7mY8Lyc,UCoOae5nYA7VqaXzerajD0lg,27,How to Live more Intentionally,Ali Abdaal,Education,216046,8904,0,599.0
2071,FQJ3MsQFKNg,UCoOae5nYA7VqaXzerajD0lg,27,How To Figure Out What You Want To Do With Your Life,Ali Abdaal,Education,328332,16385,0,602.0
2072,N282bXQYRFc,UCoOae5nYA7VqaXzerajD0lg,27,How I Work for 15 hours and Not Get Bored,Ali Abdaal,Education,871932,39250,0,489.0
2073,L11WCsRqrIg,UCoOae5nYA7VqaXzerajD0lg,27,The Mindset Shift That Changed My Life,Ali Abdaal,Education,464558,21844,0,584.0
2074,L11WCsRqrIg,UCoOae5nYA7VqaXzerajD0lg,27,The Mindset Shift That Changed My Life,Ali Abdaal,Education,464558,21844,0,584.0
2075,71dGg4AM1VE,UCUuWb7N8Rcq_YdfOC4iBd-g,26,"Yoga For Nose Blockage 🤧 (stuffy,congested,clogged blocked nose)",Jivayogalive,Howto & Style,43299,611,0,676.0
2076,4gRu9LOG1qY,UC030YhcxsiH86IA4ks9Cirg,26,Yoga for Sinusitis Relief | 6 Yoga Asanas & 3 Pranayama for Sinus Relief (Follow Along)| Bharti Yoga,Bharti Yoga,Howto & Style,36970,931,0,1229.0
2077,eENUPfSvuuE,UCoOae5nYA7VqaXzerajD0lg,27,How To Remember Everything You Read - 6 Tips in 60 Seconds #shorts,Ali Abdaal,Education,1227208,63586,0,60.0
2078,-d7IaZDZwNc,UCamLstJyCa-t5gfZegxsFMw,27,"How Ali Abdaal made $4,000,000 #shorts",Colin and Samir,Education,978452,51558,0,33.0
2079,I5hTDOckpnU,UCoOae5nYA7VqaXzerajD0lg,27,How I Became REALLY Confident,Ali Abdaal,Education,448777,20167,0,826.0
2080,2RAgwz69oUA,UCeGJ6v6KQt0s88hGKMfybuw,10,Fall Jazz Music ☕ Relax Autumn Smooth Jazz Piano Instrumental Music,Cozy Jazz Music,Music,836674,4387,0,86579.0
2081,Xg_EbPALVZ0,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Yoga For Lower Back Pain Release - Day #14 (LOWER BACK MORNING YOGA STRETCHES),Yoga with Kassandra,Howto & Style,1379049,25458,0,751.0
2082,Xg_EbPALVZ0,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Yoga For Lower Back Pain Release - Day #14 (LOWER BACK MORNING YOGA STRETCHES),Yoga with Kassandra,Howto & Style,1379049,25458,0,751.0
2083,HJgnBktX5_0,UCoOae5nYA7VqaXzerajD0lg,27,How to see opportunities in EVERYTHING // The Obstacle is the Way,Ali Abdaal,Education,168306,7562,0,520.0
2084,RGbCR_pq4_A,UCoOae5nYA7VqaXzerajD0lg,27,What Makes People Successful?,Ali Abdaal,Education,2316137,98693,0,752.0
2085,yOC7w8kfsB4,UCoOae5nYA7VqaXzerajD0lg,27,How to be More Productive in Lockdown,Ali Abdaal,Education,421655,16990,0,726.0
2086,Dyliijbw_aQ,UCoOae5nYA7VqaXzerajD0lg,27,5 Lessons from Atomic Habits in Under 60 Seconds #SHORTS,Ali Abdaal,Education,872623,81251,0,47.0
2087,LePAM8bmoyQ,UChfo46ZNOV-vtehDc25A1Ug,22,The Highs And Lows Of Being A Viral Sensation - Max Fosh,Deep Dive with Ali Abdaal,People & Blogs,36082,529,0,6330.0
2088,7P6RArpBwDk,UCoOae5nYA7VqaXzerajD0lg,27,"How Much YouTube Paid Me For 10,000,000 Views",Ali Abdaal,Education,369954,12900,0,977.0
2089,8tKuviI68Ss,UCoOae5nYA7VqaXzerajD0lg,27,How I Read 100 Books a Year - 8 Tips for Reading More,Ali Abdaal,Education,1644467,61734,0,676.0
2090,o1YenjwOp-A,UCbCmjCuTUZos6Inko4u57UQ,27,Let's Go Camping Song + More Nursery Rhymes & Kids Songs - CoComelon,Cocomelon - Nursery Rhymes,Education,22149471,105233,0,2094.0
2091,GpL4jfLZY3Q,UCoOae5nYA7VqaXzerajD0lg,27,My Top 10 Tips for Aspiring YouTubers,Ali Abdaal,Education,785943,50959,0,1056.0
2092,YoZ_4JckT94,UCyEEqjhf3NeujoC73yUZbKw,26,YogaStrong Challenge Day 3 - Yoga for ARMS and CHEST with Ashton August,YouAligned,Howto & Style,11301,329,0,975.0
2093,YoZ_4JckT94,UCyEEqjhf3NeujoC73yUZbKw,26,YogaStrong Challenge Day 3 - Yoga for ARMS and CHEST with Ashton August,YouAligned,Howto & Style,11301,329,0,975.0
2094,YoZ_4JckT94,UCyEEqjhf3NeujoC73yUZbKw,26,YogaStrong Challenge Day 3 - Yoga for ARMS and CHEST with Ashton August,YouAligned,Howto & Style,11301,329,0,975.0
2095,YoZ_4JckT94,UCyEEqjhf3NeujoC73yUZbKw,26,YogaStrong Challenge Day 3 - Yoga for ARMS and CHEST with Ashton August,YouAligned,Howto & Style,11301,329,0,975.0
2096,YoZ_4JckT94,UCyEEqjhf3NeujoC73yUZbKw,26,YogaStrong Challenge Day 3 - Yoga for ARMS and CHEST with Ashton August,YouAligned,Howto & Style,11301,329,0,975.0
2097,YoZ_4JckT94,UCyEEqjhf3NeujoC73yUZbKw,26,YogaStrong Challenge Day 3 - Yoga for ARMS and CHEST with Ashton August,YouAligned,Howto & Style,11301,329,0,975.0
2098,YoZ_4JckT94,UCyEEqjhf3NeujoC73yUZbKw,26,YogaStrong Challenge Day 3 - Yoga for ARMS and CHEST with Ashton August,YouAligned,Howto & Style,11301,329,0,975.0
2099,YoZ_4JckT94,UCyEEqjhf3NeujoC73yUZbKw,26,YogaStrong Challenge Day 3 - Yoga for ARMS and CHEST with Ashton August,YouAligned,Howto & Style,11301,329,0,975.0
2100,YoZ_4JckT94,UCyEEqjhf3NeujoC73yUZbKw,26,YogaStrong Challenge Day 3 - Yoga for ARMS and CHEST with Ashton August,YouAligned,Howto & Style,11301,329,0,975.0
2101,YoZ_4JckT94,UCyEEqjhf3NeujoC73yUZbKw,26,YogaStrong Challenge Day 3 - Yoga for ARMS and CHEST with Ashton August,YouAligned,Howto & Style,11301,329,0,975.0
2102,YoZ_4JckT94,UCyEEqjhf3NeujoC73yUZbKw,26,YogaStrong Challenge Day 3 - Yoga for ARMS and CHEST with Ashton August,YouAligned,Howto & Style,11301,329,0,975.0
2103,y21vLdIM30o,UC5pK3w6QEq1bUMmU2Hs43Pw,27,Best Buy Home: Making your home smarter.,,Education,837748,1701,0,47.0
2104,pL3lCNCffgg,UCoOae5nYA7VqaXzerajD0lg,27,My Favourite Tech for Reading Books - Kindle vs iPad vs Books vs Audiobooks,Ali Abdaal,Education,1483655,34900,0,877.0
2105,bYp1ZD26etM,UCa-ckhlKL98F8YXKQ-BALiw,27,The Problem With Ali Abdaal,The Graham Stephan Show,Education,232750,8127,0,1113.0
2106,5bJ1aKd7xL8,UCoOae5nYA7VqaXzerajD0lg,27,How to Make Money Online - The 3 Levels #shorts,Ali Abdaal,Education,120658,9456,0,50.0
2107,khQomXNzhkE,UCoOae5nYA7VqaXzerajD0lg,27,How To Get Work Done AND Enjoy It! #shorts,Ali Abdaal,Education,285798,16718,0,42.0
2108,B1Zm6TGsFXk,UCoOae5nYA7VqaXzerajD0lg,27,How to Get Over a Productivity Slump #shorts,Ali Abdaal,Education,233837,10496,0,38.0
2109,Suw3XoPlCaM,UCoOae5nYA7VqaXzerajD0lg,27,6 Time Management Tips in Under 60 Seconds #Shorts,Ali Abdaal,Education,550690,36050,0,57.0
2110,awnn-bqV_Tw,UCoOae5nYA7VqaXzerajD0lg,27,How to Start a Business from Nothing,Ali Abdaal,Education,1315852,48869,0,985.0
2111,npkwUeQYGj8,UCoOae5nYA7VqaXzerajD0lg,27,Why You're Not Happy and What To Do About It,Ali Abdaal,Education,261029,11290,0,871.0
2112,lJ6n52Lsjfo,UCoOae5nYA7VqaXzerajD0lg,27,How To Find The Perfect Career - The 3 Part Decision Framework,Ali Abdaal,Education,194892,8123,0,885.0
2113,lJ6n52Lsjfo,UCoOae5nYA7VqaXzerajD0lg,27,How To Find The Perfect Career - The 3 Part Decision Framework,Ali Abdaal,Education,194892,8123,0,885.0
2114,PZKZ4GULgbU,UC0vDvO-UpJBoa-fhvfWwN_g,17,MORNING YOGA FLOW: ENERGISING MORNING YOGA FOR FLEXIBILITY + STRENGTH,Tana Yoga,Sports,32917,1447,0,1136.0
2115,VX_M3tIyiYk,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Power Analysis, Clearly Explained!!!",StatQuest with Josh Starmer,Education,223446,4776,0,1005.0
2116,VX_M3tIyiYk,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Power Analysis, Clearly Explained!!!",StatQuest with Josh Starmer,Education,223446,4776,0,1005.0
2117,VX_M3tIyiYk,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Power Analysis, Clearly Explained!!!",StatQuest with Josh Starmer,Education,223446,4776,0,1005.0
2118,Rsc5znwR5FA,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Statistical Power, Clearly Explained!!!",StatQuest with Josh Starmer,Education,208223,5107,0,499.0
2119,Rsc5znwR5FA,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Statistical Power, Clearly Explained!!!",StatQuest with Josh Starmer,Education,208223,5107,0,499.0
2120,Z3A3TQM5zZc,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Live Stream - Mutual Information/AMA/Ukulele Songs!!!,StatQuest with Josh Starmer,Education,9831,339,0,2839.0
2121,YT7tQzmGRLA,UCoOae5nYA7VqaXzerajD0lg,27,"Tiny Changes, Remarkable Results - Atomic Habits by James Clear",Ali Abdaal,Education,2789405,102022,0,672.0
2122,gFQNPmLKj1k,UCoOae5nYA7VqaXzerajD0lg,27,How to Invest for Beginners,Ali Abdaal,Education,8031068,282824,0,1749.0
2123,gdjyU0Pm0Xw,UC0vDvO-UpJBoa-fhvfWwN_g,17,POWER YOGA WORKOUT: Core + Upper Body Workout For Strength & Tone,Tana Yoga,Sports,12442,609,0,1214.0
2124,--0OSohcxrY,UCqRHTX3oCbqGTLqfXLBfpkw,27,"Peter Pan by J.M. Barrie audiobook with text, learn english.",alicante agency,Education,61371,660,0,19217.0
2125,5WnFQUYSlJ4,UCZh0I81cEMmC6MOk4WM8foA,24,金发姑娘与三只熊 | Goldilocks And The Three Bears in Chinese |   @ChineseFairyTales,Chinese Fairy Tales,Entertainment,209505,456,0,317.0
2126,anBo8Pq_9i4,UCZh0I81cEMmC6MOk4WM8foA,24,三只小猪 | Three Little Pigs in Chinese |   @ChineseFairyTales  Fairy Tales,Chinese Fairy Tales,Entertainment,6815066,21323,0,606.0
2127,piGXXWr5bQU,UCpGYleo2IVf6BCDiSQUDsIA,22,三只小猪 -  中文字幕 - Three Little Pigs,Phương Hoa Nguyễn,People & Blogs,21553,88,0,524.0
2128,yGYh_6WdAjA,UCoOae5nYA7VqaXzerajD0lg,27,How I ONLY Work 4 Hours a Day - How to Stay Focused,Ali Abdaal,Education,609330,25645,0,570.0
2129,XpopyNZKYKw,UCoOae5nYA7VqaXzerajD0lg,27,How To Start a YouTube Channel - Beginner’s Guide to YouTube,Ali Abdaal,Education,1598612,68291,0,1901.0
2130,xfdYz3t_-GQ,UCYOfhQvPzZ7ALqeXa8NleHQ,22,10 Books in Translation You Can Read in a Day,Eric Karl Anderson,People & Blogs,4488,282,0,758.0
2131,EXB-ZU9UCyw,UC-kXUyNzCw-0QvBrTA1Lb1g,24,This site pays you $1000s to READ ALOUD!,Kat Theo,Entertainment,2481477,146091,0,672.0
2132,7Z-MKv0fsaQ,UC_0gr-Lu5FvTP9_oxySbG6g,22,Can You Monetize Reading Books On YouTube 2022,Start The YouTube Channel,People & Blogs,15422,317,0,415.0
2133,OyUoskE7Ogk,UCG2CL6EUjG8TVT1Tpl9nJdg,27,Bedtime Routine - Bedtime Stories for Toddlers - Preschool Videos - Toddler Learning Video Songs,Ms Rachel - Toddler Learning Videos,Education,14044662,26109,0,1860.0
2134,AtfoKoiIW-s,UCoOae5nYA7VqaXzerajD0lg,27,28 Life Lessons from 28 Years in 28 Minutes,Ali Abdaal,Education,336658,15692,0,1659.0
2135,qTsLs4c8lGg,UCHz4ZmulSxcaqMkDcN1wOnA,28,How to Add Tags in Notion,TechJunkie,Science & Technology,40660,184,0,111.0
2136,ONG26-2mIHU,UCoOae5nYA7VqaXzerajD0lg,27,My Favourite Note-Taking App for Students - Notion (2020),Ali Abdaal,Education,1912055,63457,0,1453.0
2137,Ck5JOj4TlM4,UCoOae5nYA7VqaXzerajD0lg,27,My Annual Review using Notion,Ali Abdaal,Education,221480,5342,0,1020.0
2138,lKYBB-Uw1IM,UCoOae5nYA7VqaXzerajD0lg,28,How I use Notion as a Resonance Calendar,Ali Abdaal,Science & Technology,606610,16284,0,810.0
2139,ODl5FOMu8kI,UCoOae5nYA7VqaXzerajD0lg,27,My Favourite Productivity App for Students - Notion,Ali Abdaal,Education,1270075,32522,0,990.0
2140,x_5poMWS-L4,UCoOae5nYA7VqaXzerajD0lg,27,10 cheap purchases that improved my life,Ali Abdaal,Education,2084805,67312,0,548.0
2141,l7nWdvGCl0c,UCkd0_tpDvgnBqfhUzM7Q0og,24,"Next generation WiFi, only from Xfinity | :15",,Entertainment,594585,125,0,15.0
2142,auLCS1eJOA4,UC0vDvO-UpJBoa-fhvfWwN_g,17,Power Yoga Flow | Full Body Strength + Wind Down,Tana Yoga,Sports,14773,802,0,979.0
2143,7m0p8EFy3Pw,UCoOae5nYA7VqaXzerajD0lg,27,Why I'm Never Tired,Ali Abdaal,Education,1831247,60552,0,524.0
2144,4V2ZwgJw62I,UCoOae5nYA7VqaXzerajD0lg,27,7 Side Hustles You Can Start in 2022,Ali Abdaal,Education,1395811,53799,0,1353.0
2145,4V2ZwgJw62I,UCoOae5nYA7VqaXzerajD0lg,27,7 Side Hustles You Can Start in 2022,Ali Abdaal,Education,1395811,53799,0,1353.0
2146,ZaCNnliEW9A,UCoOae5nYA7VqaXzerajD0lg,27,How to Retire in 10 Years (starting with $0),Ali Abdaal,Education,283969,11180,0,883.0
2147,Zo3ieESzr4E,UC7Fs-Fdpe0I8GYg3lboEuXw,27,Markov Chains: n-step Transition Matrix | Part - 3,Normalized Nerd,Education,116765,3154,0,514.0
2148,Zo3ieESzr4E,UC7Fs-Fdpe0I8GYg3lboEuXw,27,Markov Chains: n-step Transition Matrix | Part - 3,Normalized Nerd,Education,116765,3154,0,514.0
2149,VNHeFp6zXKU,UC7Fs-Fdpe0I8GYg3lboEuXw,27,"Markov Chains: Recurrence, Irreducibility, Classes | Part - 2",Normalized Nerd,Education,158668,3772,0,389.0
2150,VNHeFp6zXKU,UC7Fs-Fdpe0I8GYg3lboEuXw,27,"Markov Chains: Recurrence, Irreducibility, Classes | Part - 2",Normalized Nerd,Education,158668,3772,0,389.0
2151,i3AkTO9HLXo,UC7Fs-Fdpe0I8GYg3lboEuXw,27,Markov Chains Clearly Explained! Part - 1,Normalized Nerd,Education,728403,16766,0,564.0
2152,i3AkTO9HLXo,UC7Fs-Fdpe0I8GYg3lboEuXw,27,Markov Chains Clearly Explained! Part - 1,Normalized Nerd,Education,728403,16766,0,564.0
2153,i3AkTO9HLXo,UC7Fs-Fdpe0I8GYg3lboEuXw,27,Markov Chains Clearly Explained! Part - 1,Normalized Nerd,Education,728403,16766,0,564.0
2154,lG4VkPoG3ko,UCYO_jab_esuFRV4b17AJtAw,27,"The medical test paradox, and redesigning Bayes' rule",3Blue1Brown,Education,994042,41806,0,1274.0
2155,lG4VkPoG3ko,UCYO_jab_esuFRV4b17AJtAw,27,"The medical test paradox, and redesigning Bayes' rule",3Blue1Brown,Education,994042,41806,0,1274.0
2156,ZA4JkHKZM50,UCYO_jab_esuFRV4b17AJtAw,27,"Why “probability of 0” does not mean “impossible” | Probabilities of probabilities, part 2",3Blue1Brown,Education,2423420,64965,0,601.0
2157,ZA4JkHKZM50,UCYO_jab_esuFRV4b17AJtAw,27,"Why “probability of 0” does not mean “impossible” | Probabilities of probabilities, part 2",3Blue1Brown,Education,2423420,64965,0,601.0
2158,8idr1WZ1A7Q,UCYO_jab_esuFRV4b17AJtAw,27,"Binomial distributions | Probabilities of probabilities, part 1",3Blue1Brown,Education,1905745,70678,0,754.0
2159,8idr1WZ1A7Q,UCYO_jab_esuFRV4b17AJtAw,27,"Binomial distributions | Probabilities of probabilities, part 1",3Blue1Brown,Education,1905745,70678,0,754.0
